sku,nombre,precio,costo,categoria,mpn,proveedor,ubicacion,ancho_cm,alto_cm,proveedor_contacto,proveedor_telefono,id_articulo_original,calcula_id_original,numero_control_excel,precio_compra_con_iva,iva_compra,porcentaje_a_ganar,utilidad_excel,es_compra_interna,openpay_comision,openpay_iva,comision_tienda_nube,total_comisiones,descuento_pago_transferencia_pct,iva_venta_desglosar,precio_venta_sin_iva,ganancia_real_excel
LGVTM446,CRISTO MINI # 2 REDONDO LISO,81,41.38,ARTESANIAS,LGVTM446,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12.5,6,MARIA ESTHER NAVA,33 2184 5609,2MRL,,0953,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM447,CRISTO MINI # 2 REDONDO LISO PATINADO,81,41.38,ARTESANIAS,LGVTM447,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,12.5,6,MARIA ESTHER NAVA,33 2184 5609,2MLP,,0954,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM448,CRISTO # 10 DORADO LISO,107,56.03,ARTESANIAS,LGVTM448,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,17,7.5,MARIA ESTHER NAVA,33 2184 5609,10D,,0955,65,8.97,50,32.5,,4.39,0.7,4.65,9.74,2.2,14.79,92,37
LGVTM449,CRISTO INFANTIL C/CADENA DORADO,85,43.97,ARTESANIAS,LGVTM449,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,4.5,MARIA ESTHER NAVA,33 2184 5609,INFANTIL CN,,0956,51,7.03,50,25.5,,3.98,0.64,4.22,8.84,2,11.77,74,18
LGVTM450,MODELOS VARIOS,0,0,0,LGVTM450,0,0,,,0,0,,,0957,,0,0,,,2.5,,,,0,0,0,0
LGVTM451,DIVINO NIÑO DORADO CON BASE MADERA,112,58.62,ARTESANIAS,LGVTM451,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,7,MARIA ESTHER NAVA,33 2184 5609,DN-D,,0958,68,9.38,50,34,,4.47,0.72,4.74,9.93,2.24,15.44,96,41
LGVTM452,DIVINO NIÑO PLATA CON BASE MADERA,106,55.17,ARTESANIAS,LGVTM452,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,7,MARIA ESTHER NAVA,33 2184 5609,DN-P,,0959,64,8.83,50,32,,4.36,0.7,4.62,9.67,2.18,14.58,91,36
LGVTM453,HADA DORADA,107,56.03,ARTESANIAS,LGVTM453,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,5,MARIA ESTHER NAVA,33 2184 5609,ADD,,0960,65,8.97,50,32.5,,4.39,0.7,4.65,9.74,2.2,14.79,92,37
LGVTM454,HADA PLATA,96,50,ARTESANIAS,LGVTM454,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,5,5,MARIA ESTHER NAVA,33 2184 5609,ADP,,0961,58,8,50,29,,4.18,0.67,4.44,9.29,2.1,13.28,83,28
LGVTM455,QUERUBIN ALAS DORADAS MOD. A,93,48.28,ARTESANIAS,LGVTM455,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,QA,,0962,56,7.72,50,28,,4.12,0.66,4.38,9.16,2.07,12.85,80,25
LGVTM456,QUERUBIN ALAS DORADAS MOD. B,93,48.28,ARTESANIAS,LGVTM456,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,QB,,0963,56,7.72,50,28,,4.12,0.66,4.38,9.16,2.07,12.85,80,25
LGVTM457,ANGEL ORANDO DE BULTO ALAS DORADAS,85,43.97,ARTESANIAS,LGVTM457,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,AO,,0964,51,7.03,50,25.5,,3.98,0.64,4.22,8.84,2,11.77,74,18
LGVTM458,JUDAS TADEO,90,46.55,ARTESANIAS,LGVTM458,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,6.5,2.7,MARIA ESTHER NAVA,33 2184 5609,JT,,0965,54,7.45,50,27,,4.07,0.65,4.31,9.03,2.04,12.42,78,22
LGVTM459,MANOS DE PAZ Y AMOR PLATA BASE MADERA,176,93.97,ARTESANIAS,LGVTM459,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,11.4,MARIA ESTHER NAVA,33 2184 5609,MPA,,0966,109,15.03,50,54.5,,5.66,0.91,6,12.57,2.84,24.29,152,97
LGVTM460,MANOS DE PAZ Y AMOR DORADA B/MADERA,195,104.31,ARTESANIAS,LGVTM460,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,11.4,MARIA ESTHER NAVA,33 2184 5609,MPA-D,,0967,121,16.69,50,60.5,,6.01,0.96,6.37,13.34,3.01,26.87,168,113
LGVTM461,RETABLO ARCANGEL CHICO,81,41.38,ARTESANIAS,LGVTM461,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,9,6.8,MARIA ESTHER NAVA,33 2184 5609,1RA,,0968,48,6.62,50,24,,3.89,0.62,4.13,8.65,1.95,11.12,70,14
LGVTM462,RETABLO SAGRADO CORAZON NUEVO,123,64.66,ARTESANIAS,LGVTM462,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,RSC1,,0969,75,10.34,50,37.5,,4.68,0.75,4.96,10.38,2.34,16.95,106,51
LGVTM463,SEÑOR DE LA MISERICORDIA,181,96.55,ARTESANIAS,LGVTM463,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,SRM,,0970,112,15.45,50,56,,5.75,0.92,6.09,12.76,2.88,24.93,156,101
LGVTM464,PESEBRE DORADO,195,104.31,ARTESANIAS,LGVTM464,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,10,MARIA ESTHER NAVA,33 2184 5609,PE-D,,0971,121,16.69,50,60.5,,6.01,0.96,6.37,13.34,3.01,26.87,168,113
LGVTM465,PESEBRE PLATA,189,100.86,ARTESANIAS,LGVTM465,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,7.5,10,MARIA ESTHER NAVA,33 2184 5609,PE-P,,0972,117,16.14,50,58.5,,5.89,0.94,6.25,13.08,2.95,26.01,163,107
LGVTM466,NACIMIENTO DORADO GRANDE,401,218.1,ARTESANIAS,LGVTM466,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,19.5,14,MARIA ESTHER NAVA,33 2184 5609,NAD-01,,0973,253,34.9,50,126.5,,9.84,1.57,10.42,21.83,4.93,55.36,346,291
LGVTM467,NACIMIENTO PLATA GRANDE,384,208.62,ARTESANIAS,LGVTM467,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,19.5,14,MARIA ESTHER NAVA,33 2184 5609,NAP-01,,0974,242,33.38,50,121,,9.52,1.52,10.08,21.12,4.77,52.98,331,276
LGVTM468,NACIMIENTO COMBINADO GRANDE,401,218.1,ARTESANIAS,LGVTM468,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,19.5,14,MARIA ESTHER NAVA,33 2184 5609,NAC-01,,0975,253,34.9,50,126.5,,9.84,1.57,10.42,21.83,4.93,55.36,346,291
LGVTM469,NACIMIENTO DORADO CHICO,148,78.45,ARTESANIAS,LGVTM469,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,8,MARIA ESTHER NAVA,33 2184 5609,NAD-02,,0976,91,12.55,50,45.5,,5.14,0.82,5.45,11.41,2.58,20.4,128,72
LGVTM470,NACIMIENTO PLATA CHICO,137,72.41,ARTESANIAS,LGVTM470,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,8,MARIA ESTHER NAVA,33 2184 5609,NAP-02,,0977,84,11.59,50,42,,4.94,0.79,5.23,10.96,2.47,18.89,118,63
LGVTM471,NACIMIENTO COMBINADO CHICO,148,78.45,ARTESANIAS,LGVTM471,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,10,8,MARIA ESTHER NAVA,33 2184 5609,NAC-02,,0978,91,12.55,50,45.5,,5.14,0.82,5.45,11.41,2.58,20.4,128,72
LGVTM472,NACIMIENTO REYES DORADO,195,104.31,ARTESANIAS,LGVTM472,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,9.5,MARIA ESTHER NAVA,33 2184 5609,NAR-D,,0979,121,16.69,50,60.5,,6.01,0.96,6.37,13.34,3.01,26.87,168,113
LGVTM473,NACIMIENTO REYES PLATA,181,96.55,ARTESANIAS,LGVTM473,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,8,9.5,MARIA ESTHER NAVA,33 2184 5609,NAR-P,,0980,112,15.45,50,56,,5.75,0.92,6.09,12.76,2.88,24.93,156,101
LGVTM474,CRUZ NAVIDAD GRABADA EN MADERA MOD. A,123,64.66,ARTESANIAS,LGVTM474,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CNGA,,0981,75,10.34,50,37.5,,4.68,0.75,4.96,10.38,2.34,16.95,106,51
LGVTM475,CRUZ NAVIDAD GRABADA EN MADERA MOD. B,123,64.66,ARTESANIAS,LGVTM475,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CNGB,,0982,75,10.34,50,37.5,,4.68,0.75,4.96,10.38,2.34,16.95,106,51
LGVTM476,PORTA CIRIO ANGELES DORADO,889,487.07,ARTESANIAS,LGVTM476,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,PCA,,0983,565,77.93,50,282.5,,18.89,3.02,19.99,41.89,9.46,122.68,767,712
LGVTM477,PORTA CIRIOS MADONA CAMAFEO DORADO,889,487.07,ARTESANIAS,LGVTM477,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,PCMD,,0984,565,77.93,50,282.5,,18.89,3.02,19.99,41.89,9.46,122.68,767,712
LGVTM478,PORTA CIRIO PAN Y VINO PLATA,858,469.83,ARTESANIAS,LGVTM478,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,PCPV,,0985,545,75.17,50,272.5,,18.31,2.93,19.37,40.61,9.17,118.36,740,685
LGVTM479,PORTA CIRIO ANGELES MOÑO PLATA,858,469.83,ARTESANIAS,LGVTM479,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,PCAM,,0986,545,75.17,50,272.5,,18.31,2.93,19.37,40.61,9.17,118.36,740,685
LGVTM480,CUADRO MADONA CONVINADA C/BASE,442,240.52,ARTESANIAS,LGVTM480,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CM-BC,,0987,279,38.48,50,139.5,,10.59,1.69,11.22,23.5,5.31,60.97,381,326
LGVTM481,CUADRO SAGRADA FAMILIA CONV. C/BASE,577,314.66,ARTESANIAS,LGVTM481,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CSF-BC,,0988,365,50.34,50,182.5,,13.09,2.09,13.85,29.03,6.56,79.52,497,442
LGVTM482,OVALO SAGRADA FAMILIA ORO Y PLATA,442,240.52,ARTESANIAS,LGVTM482,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,OSF-C,,0989,279,38.48,50,139.5,,10.59,1.69,11.22,23.5,5.31,60.97,381,326
LGVTM483,OVALO  MADONA ORANDO ORO Y PLATA,442,240.52,ARTESANIAS,LGVTM483,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,OMO-C,,0990,279,38.48,50,139.5,,10.59,1.69,11.22,23.5,5.31,60.97,381,326
LGVTM484,OVALO ANGELES C/ BASE ORO Y PLATA,442,240.52,ARTESANIAS,LGVTM484,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,OA-BC,,0991,279,38.48,50,139.5,,10.59,1.69,11.22,23.5,5.31,60.97,381,326
LGVTM485,OVALO ANGELES  ORO Y PLATA,442,240.52,ARTESANIAS,LGVTM485,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,OA-C,,0992,279,38.48,50,139.5,,10.59,1.69,11.22,23.5,5.31,60.97,381,326
LGVTM486,"ACRILICO, CUADROS Y DISTINTIVOS",0,0,0,LGVTM486,0,0,,,0,0,,,0993,,0,0,,,2.5,,,,0,0,0,0
LGVTM487,CUADRO VIRGEN GUADALUPE,473,257.76,ARTESANIAS,LGVTM487,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-VG,,0994,299,41.24,50,149.5,,11.17,1.79,11.83,24.79,5.6,65.28,408,353
LGVTM488,CUADRO VIRGEN GUADALUPE ARO DORADO,550,300,ARTESANIAS,LGVTM488,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-VGAD,,0995,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM489,CUADRO ANGEL PALOMA,473,257.76,ARTESANIAS,LGVTM489,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-AP,,0996,299,41.24,50,149.5,,11.17,1.79,11.83,24.79,5.6,65.28,408,353
LGVTM490,CUADRO CALIZ DORADO,550,300,ARTESANIAS,LGVTM490,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-CA,,0997,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM491,CUADRO ANGEL PUENTE PLATA,550,300,ARTESANIAS,LGVTM491,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-APT,,0998,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM492,CUADRO MARIPOSA DORADA,550,300,ARTESANIAS,LGVTM492,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-MD,,0999,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM493,CUADRO MEDALLA SAN BENITO DORAD,550,300,ARTESANIAS,LGVTM493,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-MSBD,,1000,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM494,CUADRO MEDALLA SAN BENITO PLATA,550,300,ARTESANIAS,LGVTM494,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-MSBP,,1001,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM495,CUADRO SAN DAMIAN,875,479.31,ARTESANIAS,LGVTM495,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-SDM,,1002,556,76.69,50,278,,18.62,2.98,19.71,41.32,9.33,120.73,755,699
LGVTM496,CUADRO SAN JUDAS TADEO,968,530.17,ARTESANIAS,LGVTM496,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-JT,,1003,615,84.83,50,307.5,,20.34,3.25,21.52,45.11,10.19,133.46,834,779
LGVTM497,CUADRO MADONA C/FLORES MARCO PERLAS,1051,575.86,ARTESANIAS,LGVTM497,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-MFP,,1004,668,92.14,50,334,,21.87,3.5,23.15,48.52,10.96,144.9,906,850
LGVTM498,CUADRO ES NIÑO DORADO,885,484.48,ARTESANIAS,LGVTM498,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-NOD,,1005,562,77.52,50,281,,18.8,3.01,19.9,41.7,9.42,122.03,763,708
LGVTM499,CUADRO ES NIÑA DORADO,885,484.48,ARTESANIAS,LGVTM499,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-NAD,,1006,562,77.52,50,281,,18.8,3.01,19.9,41.7,9.42,122.03,763,708
LGVTM500,CUADRO OVALO SAGRADA FAMILIA DOR. C/FLOR,1091,598.28,ARTESANIAS,LGVTM500,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-0SFD,,1007,694,95.72,50,347,,22.63,3.62,23.94,50.19,11.33,150.51,941,886
LGVTM501,CUADRO ARO MADONA C/NIÑO CON SWAROSKY,550,300,ARTESANIAS,LGVTM501,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-AMN,,1008,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM502,CUADRO ANGEL LUNA,550,300,ARTESANIAS,LGVTM502,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-AL,,1009,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM503,CUADRO QUERUBIN FLORES,550,300,ARTESANIAS,LGVTM503,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-QF,,1010,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM504,CUADRO ESPIRITU SANTO,550,300,ARTESANIAS,LGVTM504,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,C-EP,,1011,348,48,50,174,,12.59,2.01,13.33,27.94,6.31,75.85,474,419
LGVTM505,DISTINTIVO SAN BENITO DORADO,195,104.31,ARTESANIAS,LGVTM505,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,DSBD,,1012,121,16.69,50,60.5,,6.01,0.96,6.37,13.34,3.01,26.87,168,113
LGVTM506,DISTINTIVO SAN BENITO PLATA,192,102.59,ARTESANIAS,LGVTM506,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,DSBP,,1013,119,16.41,50,59.5,,5.95,0.95,6.31,13.21,2.98,26.44,165,110
LGVTM507,DISTINTIVO SAN BENITO DORADO,175,93.1,ARTESANIAS,LGVTM507,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-SBD,,1014,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM508,DISTINTIVO SAN BENITO PLATA,160,85.34,ARTESANIAS,LGVTM508,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-SBP,,1015,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM509,DISTINTIVO CRUZ CALIZ DORADO,175,93.1,ARTESANIAS,LGVTM509,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-CCD,,1016,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM510,DISTINTIVO CRUZ CALIZ PLATA,160,85.34,ARTESANIAS,LGVTM510,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-CCP,,1017,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM511,DISTINTIVO MADONA CAMAFEO DORADO,175,93.1,ARTESANIAS,LGVTM511,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-MCD,,1018,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM512,DISTINTIVO MADONA CAMAFEO PLATA,160,85.34,ARTESANIAS,LGVTM512,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-MCP,,1019,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM513,DISTINTIVO BEBE DURMIENDO PLATA,160,85.34,ARTESANIAS,LGVTM513,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-BDP,,1020,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM514,DISTINTIVO BEBE DURMIENDO DORADO,175,93.1,ARTESANIAS,LGVTM514,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-BDD,,1021,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM515,DISTINTIVO CALIZ DORADO,175,93.1,ARTESANIAS,LGVTM515,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-CD,,1022,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM516,DISTINTIVO CALIZ PLATA,160,85.34,ARTESANIAS,LGVTM516,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-CP,,1023,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM517,DISTINTIVO ANGEL PENSANDO DORADO,175,93.1,ARTESANIAS,LGVTM517,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-APD,,1024,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM518,DISTINTIVO ANGEL PENSANDO PLATA,160,85.34,ARTESANIAS,LGVTM518,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-APP,,1025,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM519,DISTINTIVO PAN Y VINO DORADO,175,93.1,ARTESANIAS,LGVTM519,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-PVD,,1026,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM520,DISTINTIVO PAN Y VINO PLATA,160,85.34,ARTESANIAS,LGVTM520,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-PVP,,1027,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM521,DISTINTIVO SILUETA ANGEL PLATA,160,85.34,ARTESANIAS,LGVTM521,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-ASP,,1028,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM522,DISTINTIVO SILUETA ANGEL DORADO,175,93.1,ARTESANIAS,LGVTM522,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-ASD,,1029,108,14.9,50,54,,5.63,0.9,5.97,12.5,2.82,24.07,150,95
LGVTM523,DISTINTIVO MADONA CON NIÑO PLATA,160,85.34,ARTESANIAS,LGVTM523,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,D-MNP,,1030,99,13.66,50,49.5,,5.37,0.86,5.69,11.92,2.69,22.13,138,83
LGVTM524,CRUZ ACRILICO CHOCOLATE  DOBLE PLATA,777,425,ARTESANIAS,LGVTM524,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-01P,,1031,493,68,50,246.5,,16.8,2.69,17.78,37.26,8.41,107.14,670,614
LGVTM525,CRUZ ACRILICO AZUL DOBLE DORADA,789,431.9,ARTESANIAS,LGVTM525,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-01-D,,1032,501,69.1,50,250.5,,17.03,2.72,18.03,37.78,8.53,108.87,680,625
LGVTM526,CRUZ ACRILICO ROJO CUERPO PLATA,777,425,ARTESANIAS,LGVTM526,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-02P,,1033,493,68,50,246.5,,16.8,2.69,17.78,37.26,8.41,107.14,670,614
LGVTM527,CRUZ ACRILICO OCRE CUERPO DORADO,789,431.9,ARTESANIAS,LGVTM527,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-02D,,1034,501,69.1,50,250.5,,17.03,2.72,18.03,37.78,8.53,108.87,680,625
LGVTM528,CRUZ ACRILICO OCRE ESPIRITU SANTO PLATA,720,393.97,ARTESANIAS,LGVTM528,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-03P,,1035,457,63.03,50,228.5,,15.75,2.52,16.68,34.95,7.89,99.37,621,566
LGVTM529,CRUZ ACRILICO ROJO ESPIRITU SANTO DORA,742,406.03,ARTESANIAS,LGVTM529,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-03D,,1036,471,64.97,50,235.5,,16.16,2.59,17.1,35.85,8.09,102.39,640,585
LGVTM530,CRUZ ACRILICO OCRE Y MAD. FILIGRANA PLA,680,371.55,ARTESANIAS,LGVTM530,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-04-P,,1037,431,59.45,50,215.5,,15,2.4,15.88,33.28,7.51,93.76,586,531
LGVTM531,CRUZ ACRILICO ROJO Y MAD. FILIGRANA DOR.,706,386.21,ARTESANIAS,LGVTM531,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-04-D,,1038,448,61.79,50,224,,15.49,2.48,16.4,34.37,7.76,97.43,609,554
LGVTM532,CRUZ ACRILICO VERDE Y MAD. FILIG. PLA.,777,425,ARTESANIAS,LGVTM532,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-05P,,1039,493,68,50,246.5,,16.8,2.69,17.78,37.26,8.41,107.14,670,614
LGVTM533,CRUZ ACRILICO MORADO Y MAD. FILIGR. DOR.,789,431.9,ARTESANIAS,LGVTM533,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-05D,,1040,501,69.1,50,250.5,,17.03,2.72,18.03,37.78,8.53,108.87,680,625
LGVTM534,CRUZ ACRILICO AZUL Y MADERA C/CUER.PLA,749,409.48,ARTESANIAS,LGVTM534,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-06P,,1041,475,65.52,50,237.5,,16.28,2.6,17.23,36.11,8.15,103.26,645,590
LGVTM535,"CRUZ ACRILICO CHOCO. Y MAD. C/CUER, DOR",761,416.38,ARTESANIAS,LGVTM535,JORVINA ARTICULOS RELEGIOSOS,YURECUARO,,,MARIA ESTHER NAVA,33 2184 5609,CV-06D,,1042,483,66.62,50,241.5,,16.51,2.64,17.47,36.62,8.27,104.98,656,601
